Title,Date,Link,Description,Bill_Number,PDF Link
"S. 1530, Tribal Parity Act","Fri, 03 Dec 2004 01:00:00 -0500",https://www.cbo.gov/publication/16197,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on July 14, 2004",S. 1530,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s1530rev0.pdf
"S. 2734, Indian Tribal Detention Facility Reform Act of 2004","Thu, 02 Dec 2004 01:00:00 -0500",https://www.cbo.gov/publication/16191,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on November 17, 2004",S. 2734,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s273400.pdf
"S. 437, Arizona Water Settlements Act of 2004","Wed, 01 Dec 2004 01:00:00 -0500",https://www.cbo.gov/publication/16192,"Cost estimate for the bill as cleared by the Congress on November 17, 2004",S. 437,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s43700.pdf
"H.R. 2440, Indian Health Care Improvement Act Amendments of 2004","Tue, 30 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16186,"Cost estimate for the bill as reported by the House Committee on Resources on November 19, 2004",H.R. 2440,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr24402.pdf
"S. 556, Indian Health Care Improvement Act Amendments of 2004","Tue, 30 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16187,"Cost estimate for the bill as reported by the Senate Committe on Indian Affairs on November 16, 2004",S. 556,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s55610.pdf
"S. 2618, An act to amend title XIX of the Social Security Act to extend Medicare cost-sharing for the Medicare Part B premium for qualifying individuals through September 2005","Wed, 24 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16188,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on November 19, 2004",S. 2618,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s26180.pdf
"S. 2089, A bill to allow aliens who are eligible for diversity visas to be eligible beyond the fiscal year in which they applied","Mon, 22 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16182,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on October 4, 2004",S. 2089,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s20891.pdf
"S. 2393, Aviation Security Advancement Act","Fri, 19 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16183,"Cost estimate for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation on September 22, 2004",S. 2393,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s23930.pdf
"S. 2541, NASA Authorization Act of 2004","Fri, 19 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16184,"Cost estimate for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation on September 22, 2004",S. 2541,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s254100.pdf
"H.R. 3283, Federal Lands Recreational Enhancement Act","Fri, 19 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16181,"Cost estimate for the bill as ordered reported by the House Committee on Resources on September 22, 2004",H.R. 3283,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr328310.pdf
"H.R. 4634, Terrorism Insurance Backstop Extension Act of 2004","Thu, 18 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16175,"Cost estimate for the bill as ordered reported by the House Committee on Financial Services on September 29, 2004",H.R. 4634,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr46340.pdf
"H.R. 5134, A bill to require the prompt review by the Secretary of the Interior of the long-standing petitions for federal recognition of certain Indian tribes, and for other purposes","Thu, 18 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16176,"Cost estimate for the bill as ordered reported by the House Committee on Resources on September 22, 2004",H.R. 5134,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr51340.pdf
"S. 1963, Wireless 411 Privacy Act","Tue, 16 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16177,"Private-sector mandates statement for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation on September 22, 2004",S. 1963,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s1963ps0.pdf
"S. 1784, Methamphetamine Blister Pack Loophole Elimination Act of 2003","Mon, 15 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16174,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on October 4, 2004",S. 1784,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s17840.pdf
"H.R. 5121, A bill to further protect the United States aviation system from terrorist attacks","Fri, 12 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16172,"Cost estimate for the bill as ordered reported by the House Committee on Transportation and Infrastructure on September 29, 2004",H.R. 5121,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr512100.pdf
"S. 1635, L-1 Visa (Intracompany Transferee) Reform Act of 2004","Fri, 12 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16173,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on October 4, 2004",S. 1635,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s16350.pdf
"H.R. 5164, National Health Museum Act of 2004","Wed, 10 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16169,"Cost estimate for the bill as ordered reported by the House Committee on Transportation and Infrastructure on September 29, 2004",H.R. 5164,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr51641.pdf
"S. 1715, Department of the Interior Tribal Self-Governance Act of 2004","Wed, 10 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16170,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on june 16, 2004",S. 1715,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s17150.pdf
"S. 1905, Rural Teacher Housing Act of 2004","Wed, 10 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16171,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on September 29, 2004",S. 1905,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s19050.pdf
"H.R. 4520, American Jobs Creation Act of 2004","Tue, 09 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16168,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on October 11, 2004, and signed by the President on October 22, 2004",H.R. 4520,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr4520pgor0.pdf
"H.R. 2760, Resolution of the Ethiopia-Eritrea Border Dispute Act of 2004","Fri, 05 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16167,"Cost estimate for the bill as passed by the House of Representatives on October 8, 2004",H.R. 2760,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr276020.pdf
"S. 2647, Fritz Hollings National Ocean Policy and Leadership Act","Wed, 03 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16165,"Cost estimate for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation on September 22, 2004",S. 2647,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s2647scst0.pdf
"S. 2820, SAVE LIVES Act","Mon, 01 Nov 2004 01:00:00 -0500",https://www.cbo.gov/publication/16162,"Cost estimate for the bill as ordered reportd by the Senate Committee on Commerce, Science, and Transportation on September 22, 2004",S. 2820,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s28200.pdf
"H.R. 775, Security and Fairness Enhancement Act of 2003","Wed, 27 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16160,"Cost estimate for the bill as reported by the House Committee on the Judiciary on October 6, 2004",H.R. 775,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr7751.pdf
"H.R. 2391, Intellectual Property Protection Act of 2004","Mon, 25 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16151,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on October 7, 2004",H.R. 2391,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr2391sjud0.pdf
"H.R. 3797, 2004 District of Columbia Omnibus Authorization Act","Fri, 22 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16153,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on October 11, 2004",H.R. 3797,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr3797pgo0.pdf
"H.R. 4200, Ronald W. Reagan National Defense Authorization Act for Fiscal Year 2005","Thu, 21 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16120,"Estimate of direct spending effects for the bill as cleared by the Congress on October 9, 2004",H.R. 4200,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr4200pgo0.pdf
"S. 1791, Act to amend the Lease Lot Conveyance Act of 2002 to provide that amounts received by the United States under the act shall be deposited in the reclamation fund","Thu, 21 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16156,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on October 7, 2004",S. 1791,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s1791pgo0.pdf
"S. 2644, Satellite Home Viewer Extension and Rural Consumer Access to Digital Television Act of 2004","Thu, 21 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16158,"Cost estimate for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation on July 22, 2004",S. 2644,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s264400.pdf
"S. 519, Indian Tribal Development Corportion Feasibility Study Act of 2004","Wed, 20 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16166,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on September 29, 2004",S. 519,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s51900.pdf
"H.R. 3391, Provo River Project Transfer Act","Wed, 20 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16152,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on October 10, 2004",H.R. 3391,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr33910.pdf
"H.R. 5011, Military Personnel Financial Services Protection Act","Wed, 20 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16154,"Private-sector mandates statement for the bill as passed by the House of Representatives on October 5, 2004",H.R. 5011,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr5011hp0.pdf
"S. 1380, Rural Universal Service Equity Act of 2003","Wed, 20 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16155,"Cost estimate for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation on September 22, 2004",S. 1380,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s13801.pdf
"S. 2302, An act to improve access to physicians in medically underserved areas","Wed, 20 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16157,"Cost estimate for the bill as passed by the Senate on October 11, 2004",S. 2302,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s23020.pdf
"S. 2843, Native American Technical Corrections Act of 2004","Tue, 19 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16119,"Cost estimate for the bill as reported by the Senate Committee on Indian Affairs on September 30, 2004",S. 2843,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s284300.pdf
"H.R. 5186, Taxpayer-Teacher Protection Act of 2004","Mon, 18 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16117,"Estimate of direct spending effects for the bill as cleared by the Congress on October 9, 2004",H.R. 5186,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr5186pgo0.pdf
"H.R. 1417, Copyright Royalty and Distribution Reform Act of 2004","Mon, 18 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16111,"Cost estimate for the bill as passed by the Senate on October 14, 2004",H.R. 1417,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr1417s0.pdf
"H.R. 5104, Prescott Marine Mammal Stranding Program Amendments of 2004","Fri, 15 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16109,"Cost estimate for the bill as ordered reported by the House Committee on Resources on September 22, 2004",H.R. 5104,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr51040.pdf
"H.R. 4389, An act to authorize the Secretary of the Interior to construct facilities to provide water for irrigation, municipal, domestic, military, and other uses from the Santa Margarita River, California, and for other purposes","Fri, 15 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16113,"Cost estimate for the bill as passed by the House of Representatives on October 4, 2004",H.R. 4389,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr43893.pdf
"H.R. 4453, Access to Rural Physicians Improvement Act of 2004","Fri, 15 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16114,"Cost estimate for the bill as passed by the House of Representatives on October 6, 2004",H.R. 4453,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr445300.pdf
"H.R. 4569, Sudden Oak Death Syndrome Control Act of 2004","Thu, 14 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16115,"Cost estimate for the bill as passed by the House of Representatives on October 5, 2004",H.R. 4569,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr456900.pdf
"H.R. 4175, Veterans&#039; Compensation Cost-of-Living Adjustment Act of 2004","Thu, 14 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16108,"Cost estimate for the bill as cleared by the Congress on October 8, 2004",H.R. 4175,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr417500.pdf
"H.R. 3143, International Consumer Protection Act of 2004","Thu, 14 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16112,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 30, 2004",H.R. 3143,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr3143hjud0.pdf
"H.R. 5183, Surface Transportation Extension Act of 2004, Part V","Wed, 13 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16116,"Direct spending and revenues effects estimate for the bill as cleared by the Congress and signed by the President on September 30, 2004",H.R. 5183,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr5183pgo0.pdf
"S. 1379, American Veterans Disabled for Life Commemorative Coin Act","Wed, 13 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16118,"Cost estimate for the bill as passed by the Senate on October 11, 2004",S. 1379,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s137900.pdf
"S. 2145, Spy Block Act","Fri, 08 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16091,"Private-sector mandates statement for the bill as ordered reported by the Senate Commitee on Commerce, Sciece, and Transportation on September 22, 2004",S. 2145,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s2145ps0.pdf
"H. Res. 776, A resolution of inquiry requesting the President and directing the Secretary of Health and Human Services provide certain documents to the House of Representatives relating to estimates and analyses of the cost of the Medicare prescrip","Fri, 08 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16078,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 30, 2004",H. Res. 776,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hres776ec0.pdf
"S. 1217, Keeping Seniors Safe from Falls Act of 2004","Fri, 08 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16088,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions",S. 1217,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s12171.pdf
"S. 1438, Spokane Tribe of Indians of the Spokane Reservation Grand Coulee Dam Equitable Compensation Settlement Act","Thu, 07 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16089,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on September 22, 2004",S. 1438,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s14382.pdf
"S. 2283, State High Risk Pool Funding Extension Act of 2004","Thu, 07 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16092,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions on September 22, 2004",S. 2283,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s22831.pdf
Act for Elder Justice,"Thu, 07 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16077,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions",,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/elderjust0.pdf
"S. 2526, Children&#039;s Hospital Education Equity and Research Act","Thu, 07 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16094,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions on September 22, 2004",S. 2526,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s25260.pdf
"S. 2605, Snake River Water Rights Act of 2004","Thu, 07 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16095,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on September 22, 2004",S. 2605,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s26050.pdf
"S. 518, Pancreatic Islet Cell Transplantation Act of 2004","Thu, 07 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16097,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions on September 22, 2004",S. 518,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s51810.pdf
"H.R. 2699, National Uniformity for Food Act of 2004","Thu, 07 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16107,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 30, 2004",H.R. 2699,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr26990.pdf
"H.R. 5149, Welfare Reform Extension Act, Part VIII","Thu, 07 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16085,"Direct spending and revenues effects estimate for the bill as cleared by the Congress and signed by the President on september 30, 2004",H.R. 5149,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr51490.pdf
"S. 1194, Mentally Ill Offender Treatment and Crime Reduction Act of 2004","Wed, 06 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16073,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 30, 2004",S. 1194,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s119410.pdf
"S. 1963, Wireless 411 Privacy Act","Wed, 06 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16090,"Cost estimate for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation on September 22, 2004",S. 1963,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s196300.pdf
"S. 2489, Ocean and Coastal Mapping Integration Act","Wed, 06 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16093,"Cost estimate for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation
on September 22, 2004",S. 2489,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s248930.pdf
"H.R. 3281, Federal Employee Protection of Disclosures Act","Wed, 06 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16079,"Cost estimate for the bill as ordered reported by the House Committee on Government Reform on September 29, 2004",H.R. 3281,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr32810.pdf
"H.R. 4264, Animal Fighting Prohibition Enforcement Act of 2004","Wed, 06 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16080,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 30, 2004",H.R. 4264,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr426400.pdf
"H.R. 4650, Wichita Project Equus Beds Division Authorization Act of 2004","Wed, 06 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16081,"Cost estimate for the bill as ordered reported by the House Committee on Resources on September 22, 2004",H.R. 4650,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr465000.pdf
"H.R. 3242, Specialty Crops Competitiveness Act of 2004","Wed, 06 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16067,"Cost estimate for the bill as ordered reported by the House Committee on Agriculture on September 30, 2004",H.R. 3242,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr32420.pdf
"H.R. 5135, Northern Mariana Islands Delegate Act","Wed, 06 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16084,"Cost estimate for the bill as ordered reported by the House Committee on Resources on September 29, 2004",H.R. 5135,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr51350.pdf
"H.R. 5120, U.S. National Arboretum Appreciation Act of 2004","Wed, 06 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16070,"Cost estimate for the bill as ordered reported by the House Committee on Agriculture on September 30, 2004",H.R. 5120,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr51200.pdf
"H.R. 5226, A bill to respond to recent natural disasters adversely affecting agricultural producers","Wed, 06 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16087,"Cost estimate for the bill as introduced on October 6, 2004.",H.R. 5226,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr522600.pdf
"S. 2145, SPY BLOCK Act","Tue, 05 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16074,"Cost estimate for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation on September 22, 2004",S. 2145,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s214500.pdf
"S. 2292, Global Anti-Semitism Review Act of 2004","Tue, 05 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16075,"Cost estimate for the bill as ordered reported by the House Committee on International Relations on September 29, 2004",S. 2292,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/s2292hirc0.pdf
"H.R. 10, 9/11 Recommendations Implementation Act","Tue, 05 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16062,"Cost estimate for the bill as reported by the House Committee on Financial Services on October 4, 2004",H.R. 10,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr10hfinsv0.pdf
"H.R. 10, 9/11 Recommendations Implementation Act","Tue, 05 Oct 2004 00:00:00 -0400",https://www.cbo.gov/publication/16063,"Cost estimate for the bill as ordered reported by the House Committee on Government Reform on September 29, 2004",H.R. 10,https://www.cbo.gov//sites/default/files/108th-congress-2003-2004/costestimate/hr10govtre0.pdf
